slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
PIE top15,risk,3,shooting + injury_medical + risk_uncertainty,10,0.015334970003638801,0.0137531975071244,0.0,0.2,0.8,0.0,0.012027728762561236,0.0,0.0,Kris Dunn | James Wiseman | Kyrie Irving | Jaxson Hayes | Shabazz Muhammad
PIE top15,risk,3,feel_iq_passing + motor_competitiveness + injury_medical,11,0.015681614506541038,0.0140353487114225,0.0,0.2727272727272727,0.7272727272727273,0.0,0.012374373265463473,0.0,0.0,James Wiseman | Cody Zeller | Gary Harris | Jaxson Hayes | Shabazz Muhammad
PIE available minutes weighted,risk,3,finishing_touch + injury_medical + risk_uncertainty,11,0.01568610365956915,0.0208267620660153,0.0,0.2727272727272727,0.7272727272727273,0.0,0.010966696980629048,0.0,0.0,Victor Claver | Aaron Nesmith | James Wiseman | Kyrie Irving | Harry Giles III
PIE top15,risk,3,shooting + size_frame + risk_uncertainty,15,0.016063609082779286,0.0140353487114225,0.0,0.2,0.8,0.0,0.012756367841701722,0.0,0.0,De'Andre Hunter | Marcus Smart | James Wiseman | Rodney Hood | Kyrie Irving
xRAPM historical top30,risk,3,creation_handle + size_frame + production_stats,31,0.01634435784897405,-0.0289682539682538,0.3548387096774194,0.5161290322580645,0.4838709677419355,0.3548387096774194,-0.0640862699465115,0.03394318728935969,0.023992938533140773,Kevin Knox II | Bismack Biyombo | Shabazz Muhammad | Doug McDermott | Arnett Moultrie
xRAPM historical mature,risk,2,feel_iq_passing + athleticism_tools,346,0.016366117796006954,-0.19951219512195115,0.3699421965317919,0.5606936416184971,0.4393063583815029,0.3179190751445087,-0.07114166142166935,0.028557333407798313,-0.005752422440032379,James Wiseman | Kevin Knox II | Craig Brackins | Josh Christopher | Jonny Flynn
PIE top15,risk,2,size_frame + risk_uncertainty,16,0.016427403520113237,0.0179598343957725,0.0,0.1875,0.8125,0.0,0.013120162279035672,0.0,0.0,De'Andre Hunter | Marcus Smart | James Wiseman | Rodney Hood | Kyrie Irving
PIE top15,risk,3,athleticism_tools + size_frame + risk_uncertainty,16,0.016427403520113237,0.0179598343957725,0.0,0.1875,0.8125,0.0,0.013120162279035672,0.0,0.0,De'Andre Hunter | Marcus Smart | James Wiseman | Rodney Hood | Kyrie Irving
PIE top15,risk,3,feel_iq_passing + injury_medical + risk_uncertainty,10,0.01652785106013848,0.0137531975071244,0.0,0.2,0.8,0.0,0.013220609819060916,0.0,0.0,Kris Dunn | James Wiseman | Kyrie Irving | Jaxson Hayes | Shabazz Muhammad
PIE top15,risk,3,defense + injury_medical + risk_uncertainty,10,0.01652785106013848,0.0137531975071244,0.0,0.2,0.8,0.0,0.013220609819060916,0.0,0.0,Kris Dunn | James Wiseman | Kyrie Irving | Jaxson Hayes | Shabazz Muhammad
PIE top30,risk,3,size_frame + injury_medical + risk_uncertainty,13,0.01664285805355104,0.0134710463028263,0.0,0.23076923076923078,0.7692307692307693,0.0,0.013594852410252949,0.0,0.0,Ziaire Williams | James Wiseman | Mfiondu Kabengele | Kyrie Irving | Tim Hardaway Jr.
PIE top15,risk,3,defense + size_frame + risk_uncertainty,13,0.016925700039913547,0.0140353487114225,0.0,0.15384615384615385,0.8461538461538461,0.0,0.013618458798835982,0.0,0.0,Marcus Smart | James Wiseman | Rodney Hood | Kyrie Irving | Jaxson Hayes
PIE top15,risk,3,shooting + defense + injury_medical,16,0.0169480167449486,0.0146195028580948,0.0,0.25,0.75,0.0,0.013640775503871034,0.0,0.0,Kris Dunn | James Wiseman | Jaylen Brown | Alex Len | Kyrie Irving
PIE top15,risk,3,feel_iq_passing + size_frame + risk_uncertainty,15,0.017290628514551796,0.0218843200801225,0.0,0.2,0.8,0.0,0.013983387273474231,0.0,0.0,De'Andre Hunter | Marcus Smart | James Wiseman | Kyrie Irving | Jaxson Hayes
PIE top15,risk,3,athleticism_tools + injury_medical + risk_uncertainty,11,0.017360984860123798,0.0140353487114225,0.0,0.18181818181818182,0.8181818181818182,0.0,0.014053743619046233,0.0,0.0,Kris Dunn | James Wiseman | Kyrie Irving | Jaxson Hayes | Shabazz Muhammad
xRAPM historical mature,risk,3,finishing_touch + athleticism_tools + defense,156,0.01741464163518802,-0.016587301587301498,0.33974358974358976,0.5064102564102564,0.4935897435897436,0.28846153846153844,-0.07009313758248828,-0.0016412733804038182,-0.03520995912300262,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
PIE top15,risk,3,finishing_touch + upside_tools + risk_uncertainty,10,0.017527967879810834,0.02638598545381525,0.0,0.3,0.7,0.0,0.014220726638733269,0.0,0.0,Ekpe Udoh | James Wiseman | Harrison Barnes | Kyrie Irving | Ed Davis
xRAPM historical top15,risk,3,defense + size_frame + production_stats,29,0.017560543603358944,0.1142063492063494,0.3448275862068966,0.4827586206896552,0.5172413793103449,0.41379310344827586,-0.09719156420364308,0.04753028890959926,0.062441752096924485,James Wiseman | Kevin Knox II | Marquese Chriss | Jabari Parker | Shabazz Muhammad
xRAPM historical top15,risk,3,athleticism_tools + defense + motor_competitiveness,72,0.01803573560003471,0.1406878306878307,0.3333333333333333,0.4722222222222222,0.5277777777777778,0.3333333333333333,-0.09671637220696731,0.036036036036036,-0.018018018018018056,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Derrick Williams
PIE available minutes weighted,risk,3,finishing_touch + upside_tools + injury_medical,10,0.018169044288163842,0.01690506962598575,0.0,0.1,0.9,0.0,0.013449637609223741,0.0,0.0,James Wiseman | Arnett Moultrie | Kyrie Irving | Joe Harris | Harry Giles III
xRAPM historical top15,risk,2,shooting + finishing_touch,65,0.01963285399403865,0.1142063492063494,0.3076923076923077,0.4461538461538462,0.5538461538461539,0.3230769230769231,-0.09511925381296338,0.010395010395010396,-0.028274428274428276,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green
xRAPM historical top30,risk,3,shooting + finishing_touch + athleticism_tools,120,0.019634613798513487,0.08032006245120975,0.325,0.475,0.525,0.31666666666666665,-0.060796013996972056,0.004104477611940327,-0.014179104477611948,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
PIE top15,risk,3,motor_competitiveness + size_frame + risk_uncertainty,13,0.02022738999564547,0.0218843200801225,0.0,0.15384615384615385,0.8461538461538461,0.0,0.016920148754567908,0.0,0.0,Marcus Smart | James Wiseman | Rodney Hood | Jaxson Hayes | Shabazz Muhammad
PIE top30,risk,3,motor_competitiveness + injury_medical + risk_uncertainty,15,0.020260076082786727,0.0152036570047671,0.0,0.2,0.8,0.0,0.017212070439488636,0.0,0.0,Perry Jones III | Ziaire Williams | James Wiseman | Tim Hardaway Jr. | Jaxson Hayes
PIE top15,risk,3,shooting + motor_competitiveness + injury_medical,13,0.020412579800536765,0.0152036570047671,0.0,0.23076923076923078,0.7692307692307693,0.0,0.017105338559459202,0.0,0.0,James Wiseman | Jaylen Brown | Gary Harris | Jaxson Hayes | Shabazz Muhammad
xRAPM historical mature,risk,3,feel_iq_passing + athleticism_tools + defense,262,0.021851071561068254,-0.18335185185185177,0.3816793893129771,0.5572519083969466,0.44274809160305345,0.30916030534351147,-0.06565670765660805,0.04029452618898355,-0.014511192241029591,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,3,athleticism_tools + defense + risk_uncertainty,82,0.022232300957345387,-0.0351926054974834,0.35365853658536583,0.524390243902439,0.47560975609756095,0.2926829268292683,-0.06527547826033092,0.012273673461372259,-0.030988570755272782,James Wiseman | Fab Melo | Tyler Lydon | Victor Claver | James Bouknight
xRAPM historical top30,risk,2,feel_iq_passing + defense,190,0.02304723800182076,-0.0932194060419865,0.35789473684210527,0.531578947368421,0.46842105263157896,0.3105263157894737,-0.05738338979366478,0.03699921445404558,-0.020319455354804894,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,3,feel_iq_passing + finishing_touch + injury_medical,12,0.025334229040931893,0.0550000000000001,0.3333333333333333,0.5,0.5,0.3333333333333333,-0.05509639875455365,0.01243781094527363,0.002487562189054715,James Wiseman | Arnett Moultrie | Harry Giles III | Dzanan Musa | Romeo Langford
xRAPM historical top15,risk,2,feel_iq_passing + athleticism_tools,110,0.02577633937968521,-0.016587301587301498,0.34545454545454546,0.509090909090909,0.4909090909090909,0.33636363636363636,-0.08897576842731682,0.048157248157248145,-0.014987714987715006,James Wiseman | Kevin Knox II | Jonny Flynn | Patrick Williams | Derrick Williams
xRAPM historical top30,risk,3,creation_handle + motor_competitiveness + size_frame,44,0.02677365671056897,0.03032006245120985,0.3181818181818182,0.4772727272727273,0.5227272727272727,0.3181818181818182,-0.05365697108491657,-0.0027137042062415073,-0.012663952962460423,Kevin Knox II | Jonny Flynn | Vernon Carey Jr. | Archie Goodwin | Bismack Biyombo
xRAPM historical top30,risk,3,shooting + finishing_touch + size_frame,52,0.027485994803438624,0.02813492063492055,0.40384615384615385,0.5,0.5,0.36538461538461536,-0.05294463299204692,0.08295063145809417,0.034538844240336763,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Justin Harper
xRAPM historical mature,risk,2,finishing_touch + defense,157,0.027600707510931955,-0.0042063492063492,0.3375796178343949,0.5031847133757962,0.4968152866242038,0.2929936305732484,-0.05990707170674435,-0.003805245289598691,-0.03067786701129266,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical top30,risk,3,finishing_touch + upside_tools + risk_uncertainty,17,0.027932426569546497,0.1810317460317458,0.29411764705882354,0.47058823529411764,0.5294117647058824,0.23529411764705882,-0.05249820122593905,-0.026777875329236145,-0.09555165349721978,James Wiseman | Fab Melo | Julius Randle | Harry Giles III | Shane Larkin
xRAPM historical top30,risk,3,finishing_touch + production_stats + injury_medical,10,0.028304514002557467,0.0550000000000001,0.3,0.5,0.5,0.3,-0.05212611379292807,-0.020895522388059695,-0.03084577114427861,James Wiseman | Arnett Moultrie | Harry Giles III | Romeo Langford | Kyrie Irving
xRAPM historical mature,risk,3,creation_handle + finishing_touch + size_frame,43,0.028417763375508553,-0.1198360655737704,0.3953488372093023,0.5348837209302325,0.46511627906976744,0.3023255813953488,-0.05909001584216775,0.05396397408530873,-0.021345916189192238,Kevin Knox II | Justin Harper | Vernon Carey Jr. | Udoka Azubuike | Isaiah Todd
xRAPM historical mature,risk,3,shooting + athleticism_tools + risk_uncertainty,98,0.029041778936602057,-0.15130158730158724,0.32653061224489793,0.5510204081632653,0.4489795918367347,0.2857142857142857,-0.058466000281074244,-0.014854250879095643,-0.03795721187025536,James Wiseman | Royce White | Fab Melo | Tyler Lydon | Mfiondu Kabengele
xRAPM historical mature,risk,2,feel_iq_passing + risk_uncertainty,87,0.030760464656965514,-0.101155913978495,0.3448275862068966,0.5402298850574713,0.45977011494252873,0.28735632183908044,-0.05674731456071079,0.0034427230829029987,-0.036315175745460615,James Wiseman | Fab Melo | Tyler Lydon | Mfiondu Kabengele | Emmanuel Mudiay
xRAPM historical top30,risk,3,shooting + athleticism_tools + size_frame,131,0.031019330732312292,-0.0762037037037035,0.35877862595419846,0.5190839694656488,0.48091603053435117,0.366412213740458,-0.04941129706317325,0.037883103566138776,0.035566442596179415,James Wiseman | Kevin Knox II | Royce White | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,3,motor_competitiveness + production_stats + risk_uncertainty,28,0.03136724985352696,-0.2584696200884725,0.35714285714285715,0.5357142857142857,0.4642857142857143,0.32142857142857145,-0.049063377941958586,0.03624733475479747,-0.009417199715707147,James Wiseman | Fab Melo | Bismack Biyombo | Shabazz Muhammad | Tyler Honeycutt
xRAPM historical mature,risk,2,athleticism_tools + risk_uncertainty,111,0.03281747737828436,-0.1995121951219514,0.34234234234234234,0.5585585585585585,0.44144144144144143,0.2882882882882883,-0.05469030183939194,0.0009574792183487668,-0.03538320929625277,James Wiseman | Royce White | Fab Melo | Tyler Lydon | Mfiondu Kabengele
xRAPM historical top30,risk,2,shooting + finishing_touch,122,0.033258762292925924,0.0924761471072945,0.319672131147541,0.4672131147540984,0.5327868852459017,0.319672131147541,-0.04717186550255962,-0.0012233912405186786,-0.011173639996737594,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical top30,risk,2,shooting + risk_uncertainty,75,0.03439146438028299,-0.0661788617886176,0.29333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,-0.046039163415202554,-0.02756218905472635,-0.06417910447761194,James Wiseman | Royce White | Fab Melo | Mfiondu Kabengele | Emmanuel Mudiay
xRAPM historical top30,risk,3,athleticism_tools + defense + size_frame,122,0.035323723752254135,-0.016587301587301498,0.3524590163934426,0.5081967213114754,0.4918032786885246,0.3442622950819672,-0.04510690404323141,0.03156349400538294,0.013416523937688607,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Fab Melo
xRAPM historical top15,risk,3,feel_iq_passing + athleticism_tools + defense,85,0.0366481832374728,0.0001639344262294,0.32941176470588235,0.49411764705882355,0.5058823529411764,0.3058823529411765,-0.07810392456952922,0.032114467408585035,-0.04546899841017488,James Wiseman | Kevin Knox II | Jonny Flynn | Derrick Williams | Jalen Green
xRAPM historical top30,risk,2,shooting + size_frame,133,0.03701365734667111,-0.0762037037037035,0.3609022556390977,0.518796992481203,0.48120300751879697,0.3684210526315789,-0.043416970448814436,0.04000673325103804,0.03757528148730033,James Wiseman | Kevin Knox II | Royce White | Jonny Flynn | Fab Melo
xRAPM historical top15,risk,3,feel_iq_passing + finishing_touch + defense,35,0.03787787278963537,0.1142063492063494,0.2857142857142857,0.45714285714285713,0.5428571428571428,0.2857142857142857,-0.07687423501736665,-0.011583011583011615,-0.06563706563706567,James Wiseman | Kevin Knox II | Jalen Green | Marquese Chriss | RJ Barrett
xRAPM historical mature,risk,3,feel_iq_passing + defense + injury_medical,37,0.03872572268870125,-0.1748360655737706,0.3783783783783784,0.5405405405405406,0.4594594594594595,0.32432432432432434,-0.04878205652897505,0.03699351525438482,0.0006528267397832854,James Wiseman | Brice Johnson | Victor Claver | Demetrius Jackson | Rashad Vaughn
xRAPM historical mature,risk,3,defense + injury_medical + risk_uncertainty,24,0.042000882251970885,-0.2597089947089947,0.3333333333333333,0.5416666666666666,0.4583333333333333,0.25,-0.045506896965705416,-0.008051529790660261,-0.07367149758454106,James Wiseman | Victor Claver | Demetrius Jackson | Shabazz Muhammad | Kevin Seraphin
xRAPM historical top15,risk,2,production_stats + risk_uncertainty,20,0.04282969349382624,-0.06065476190476175,0.25,0.55,0.45,0.25,-0.07192241431317578,-0.047297297297297314,-0.10135135135135137,James Wiseman | Shabazz Muhammad | Marvin Bagley III | Julius Randle | Andrew Wiggins
xRAPM historical top15,risk,3,athleticism_tools + production_stats + risk_uncertainty,20,0.04282969349382624,-0.06065476190476175,0.25,0.55,0.45,0.25,-0.07192241431317578,-0.047297297297297314,-0.10135135135135137,James Wiseman | Shabazz Muhammad | Marvin Bagley III | Julius Randle | Andrew Wiggins
xRAPM historical mature,risk,3,feel_iq_passing + injury_medical + risk_uncertainty,26,0.043586438191144564,-0.11481922398589076,0.3076923076923077,0.5384615384615384,0.46153846153846156,0.2692307692307692,-0.04392134102653174,-0.03369255543168587,-0.05444072835377184,James Wiseman | Mfiondu Kabengele | Victor Claver | Demetrius Jackson | Shabazz Muhammad
xRAPM historical top15,risk,3,creation_handle + motor_competitiveness + size_frame,22,0.043700794550680454,0.0571851418162894,0.3181818181818182,0.45454545454545453,0.5454545454545454,0.36363636363636365,-0.07105131325632158,0.020884520884520863,0.012285012285012276,Kevin Knox II | Jonny Flynn | Shabazz Muhammad | Jarrett Culver | Tristan Thompson
xRAPM historical mature,risk,2,finishing_touch + size_frame,97,0.04441319378851596,-0.0042063492063492,0.38144329896907214,0.5051546391752577,0.4948453608247423,0.32989690721649484,-0.043094585429160344,0.040058435845078566,0.006225409631953782,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Justin Harper
xRAPM historical mature,risk,3,finishing_touch + athleticism_tools + size_frame,97,0.04441319378851596,-0.0042063492063492,0.38144329896907214,0.5051546391752577,0.4948453608247423,0.32989690721649484,-0.043094585429160344,0.040058435845078566,0.006225409631953782,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Justin Harper
xRAPM historical mature,risk,2,athleticism_tools + motor_competitiveness,274,0.044707680737907485,-0.1034005376344087,0.35766423357664234,0.5145985401459854,0.4854014598540146,0.34306569343065696,-0.04280009847976882,0.016279370452648767,0.019394195846115903,James Wiseman | Anthony Bennett | Kevin Knox II | Craig Brackins | Josh Jackson
xRAPM historical top30,risk,3,shooting + size_frame + risk_uncertainty,33,0.04549671633671359,0.0001639344262294,0.3333333333333333,0.48484848484848486,0.5151515151515151,0.36363636363636365,-0.034933911458771956,0.01243781094527363,0.03279059249208505,James Wiseman | Royce White | Fab Melo | Mfiondu Kabengele | Bismack Biyombo
xRAPM historical mature,risk,3,creation_handle + defense + risk_uncertainty,34,0.046084762593562,0.1096851418162894,0.3235294117647059,0.47058823529411764,0.5294117647058824,0.2647058823529412,-0.0414230166241143,-0.017855451359287677,-0.05896561523159988,Tyler Lydon | Bismack Biyombo | Thon Maker | Shabazz Muhammad | Arnoldas Kulboka
xRAPM historical top30,risk,2,feel_iq_passing + athleticism_tools,242,0.04661177035718713,-0.11137416794674836,0.3347107438016529,0.5330578512396694,0.4669421487603306,0.32644628099173556,-0.03381885743829841,0.013815221413593204,-0.00439949015254304,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,2,shooting + athleticism_tools,482,0.046987314143685836,-0.16471335597057155,0.34439834024896265,0.5435684647302904,0.45643153526970953,0.31742738589211617,-0.040520465073990465,0.0030134771249690773,-0.006244111692424892,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Josh Jackson
xRAPM historical top30,risk,3,feel_iq_passing + defense + size_frame,86,0.049828332037591065,-0.052585978835978646,0.3488372093023256,0.5232558139534884,0.47674418604651164,0.3372093023255814,-0.030602295757894478,0.027941686914265906,0.006363531181302784,James Wiseman | Kevin Knox II | Jonny Flynn | Fab Melo | Derrick Williams
xRAPM historical top15,risk,2,shooting + defense,121,0.04999931586639136,0.1001639344262292,0.3140495867768595,0.47107438016528924,0.5289256198347108,0.30578512396694213,-0.06475279194061068,0.0167522894795622,-0.04556622738440924,James Wiseman | Kevin Knox II | Jahlil Okafor | Jonny Flynn | Emmanuel Mudiay
